1 7 7 3 7 5 5 5 5 9 3 
2 7 9 7 9 7 9 5 7 9 5 
3 7 7 9 9 5 13 5 9 11 7 
4 7 7 5 9 9 13 5 7 11 9 
5 5 9 5 9 9 11 7 9 7 7 
6 7 9 7 9 9 7 5 7 7 13 
7 7 9 7 9 7 5 7 9 7 13 
8 7 9 7 9 7 9 7 5 7 13 
9 7 9 7 9 7 9 7 7 7 13 
10 7 9 7 9 7 13 7 7 7 11 
11 7 9 7 9 7 15 7 11 7 7 
12 7 9 7 9 7 11 7 15 7 7 
13 7 9 7 9 7 9 7 15 7 7 
14 7 9 7 9 7 9 7 15 7 7 
15 7 9 7 9 7 9 7 15 7 7 
16 7 9 7 9 7 11 7 15 7 7 
17 7 9 7 9 7 11 7 15 7 7 
18 7 9 7 9 7 11 7 15 7 7 
19 7 9 7 9 7 11 7 15 7 7 
20 7 9 7 9 7 11 7 15 7 7 
21 7 9 7 9 7 11 7 15 7 7 
22 7 9 7 9 7 11 7 15 7 7 
23 7 9 7 9 7 9 7 11 7 7 
24 7 9 7 9 7 9 7 11 7 5 
25 7 9 7 9 7 9 7 11 7 7 
26 7 9 7 9 7 9 7 11 7 7 
27 7 9 7 9 7 9 7 11 7 7 
28 7 9 7 9 7 9 7 11 7 7 
29 7 9 7 9 7 9 7 11 7 7 
30 7 9 7 9 7 9 7 11 7 7 
31 7 9 7 9 7 9 7 11 7 7 
32 7 9 7 9 7 9 7 11 7 7 
33 7 9 7 9 7 9 7 11 7 7 
34 7 9 7 9 7 9 7 11 7 7 
