1 13 13 9 13 11 11 19 15 19 17 
2 9 15 17 23 13 13 17 23 33 15 
3 15 27 7 21 19 21 13 15 13 17 
4 9 23 13 27 17 27 7 13 9 15 
5 9 23 13 29 11 25 15 15 13 13 
6 9 23 21 25 23 29 21 17 15 17 
7 9 25 29 21 15 31 19 21 23 17 
8 9 27 29 23 25 27 17 21 11 19 
9 33 29 9 25 21 35 17 21 11 19 
10 35 29 17 29 9 31 13 23 21 19 
11 39 29 21 23 9 31 17 21 21 19 
12 35 31 21 25 13 27 15 23 23 19 
13 31 33 19 25 11 29 21 19 17 21 
14 23 35 31 25 23 29 15 19 17 21 
15 25 35 31 25 21 29 15 15 21 19 
16 25 33 31 25 21 15 21 29 21 15 
17 23 19 31 33 23 27 19 15 17 31 
18 27 21 33 35 25 21 17 27 17 31 
19 27 21 31 35 27 21 21 27 19 31 
20 27 21 35 33 25 21 21 33 19 27 
21 27 21 37 33 17 21 21 33 19 27 
22 23 17 37 33 21 27 27 33 23 27 
