1 4.41283e-006 9.13612e-006 2.34552e-005 4.86404e-005 2.74161e-005 9.60763e-005 5.795e-005 0.000292147 0.000298791 0.000404418 
2 0.000246357 0.000103372 0.000361725 0.000356884 0.000636374 0.00296471 0.00116563 0.00329308 0.00133417 0.00330279 
3 0.001809 0.000283713 0.00365383 0.00328068 0.00403684 0.00431296 0.0100153 0.0043351 0.0122569 0.0049662 
4 0.00012788 0.000212785 0.000499463 0.00200607 0.00274038 0.00245577 0.00919271 0.00272633 0.0117577 0.00372465 
5 0.000130114 0.000203465 0.000412515 0.00137748 0.00252851 0.00219117 0.00272922 0.00219187 0.00946919 0.00291132 
6 0.000392116 0.000376251 0.00115085 0.00145052 0.00352859 0.00153216 0.00613824 0.00184893 0.00912525 0.00190146 
7 0.000395087 0.000697879 0.000674815 0.00141754 0.000930288 0.00150075 0.00268824 0.00167782 0.00909622 0.00193995 
8 0.000524765 0.000622026 0.000596435 0.00305101 0.00116275 0.00323736 0.00192911 0.0033923 0.0102363 0.00360023 
9 0.000316837 0.000274499 0.00062561 0.000836791 0.00129423 0.004588 0.00134353 0.00472572 0.0059443 0.00491054 
10 0.000181 1.82097e-007 0.000706445 0.000177799 0.000791667 0.00159226 0.00148743 0.00566465 0.00577219 0.00595258 
11 0.000170186 1.80653e-007 0.000773207 1.80653e-007 0.000793986 0.000170057 0.00156529 0.00118219 0.00562322 0.00677829 
12 2.59853e-008 1.65598e-007 0.000668876 1.65598e-007 0.000708773 0.000155885 0.00143485 0.000886909 0.00741277 0.00621344 
