1 6 5 5 6 6 5 5 6 5 6 
2 5 6 6 6 5 6 6 6 6 6 
3 6 6 4 6 6 6 5 6 4 6 
4 4 6 4 6 6 6 4 6 4 6 
5 5 6 6 6 5 6 5 6 5 6 
6 5 6 6 6 6 6 6 6 6 6 
7 5 6 6 6 6 6 6 6 6 6 
8 5 6 6 6 6 6 6 6 6 6 
9 6 6 5 6 6 6 6 6 6 6 
10 6 6 6 6 5 6 5 6 6 6 
11 6 6 6 6 5 6 6 6 6 6 
12 6 6 6 6 6 6 6 6 6 6 
13 6 6 6 6 5 6 6 6 6 6 
14 6 6 6 6 6 6 6 6 6 6 
15 6 6 6 6 6 6 6 6 6 6 
16 6 6 6 6 6 6 6 6 6 6 
17 6 6 6 6 6 6 6 5 6 6 
18 6 6 6 6 6 5 6 6 6 6 
19 6 6 6 6 6 5 6 6 6 6 
20 6 6 6 6 6 5 6 6 6 6 
21 6 6 6 6 6 5 6 6 6 6 
22 6 5 6 6 6 6 6 6 6 6 
