1 7 15 7 13 9 17 9 19 9 3 
2 19 19 23 11 7 13 17 29 11 13 
3 23 17 23 23 9 9 17 15 11 13 
4 17 13 21 17 25 13 11 23 19 19 
5 21 15 13 21 17 17 11 17 9 23 
6 25 15 15 23 19 19 13 19 11 23 
7 25 17 13 27 11 19 11 19 17 33 
8 25 19 17 21 19 27 13 19 17 33 
9 23 19 19 13 17 25 17 17 21 29 
10 23 19 21 11 21 25 17 17 21 33 
11 27 19 19 13 23 31 15 35 25 17 
12 27 19 21 19 21 25 29 37 17 21 
13 29 21 29 11 27 25 33 39 15 19 
14 23 23 29 15 19 29 31 39 31 23 
15 25 25 29 15 19 29 31 37 33 23 
16 37 33 29 25 27 21 19 37 33 19 
