1 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
2 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
3 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
4 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
5 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
6 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
7 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
8 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
9 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
10 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
11 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
12 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
13 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
14 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
15 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
16 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
17 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
18 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
19 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
20 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
21 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
22 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
23 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
24 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
25 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
26 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
27 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
28 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
29 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
30 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
31 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
32 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
33 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
34 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
35 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
36 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
37 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
38 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
39 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
40 0.26841 0.142552 0.373424 0.788537 0.0708029 0.130345 0.833522 0.988006 0.80459 0.0990631 
